"conceptid";"preflabel";"modified";"altlabel";"definition"
"NETT0075";"Indian Ocean standard net - Currie (1963)";"10/21/2011 15:18:49";"IOS net";"Net has a 113 cm diameter mouth with 3 cylinder sections 70 cm (12.5 mm mesh), 30 cm (sail cloth, and 100 cm (0.330 mm nylon mesh) and a conical section 300 cm (0.333 mm mesh). No closing mechanism is used in standard haul. Flowmeter use is recommended.  It was based on the Discovery N 100 net.  Used during the UK NIO Indian Ocean Expedition of the 1960s [Wiebe and Benfield 2003 Plate 1 G]."
"NETT0076";"Isaacs high-speed sampler - Ahlstrom (1958)";"10/21/2011 15:18:49";"Isaacs HSS";"Construction comprises a 2.5 cm mouth opening expanding to a diameter of 7.6 cm; overall length of 130 cm. The plankton filter is a cylinder of Monel metal mesh (23 mesh per cm) ~5.2 cm in diameter and 36 cm long.  System equipped with a flowmeter and depth sensor (from bathythermograph) and a recording unit utilizing clear 35 mm acetate film.  Can be towed up 10 knots. Can be put anywhere on cable and multiple units can be towed simultaneously [Wiebe and Benfield 2003 Plate 15 B]"
"NETT0077";"Modified Juday net - Aksnes and Magnesen (1983)";"10/21/2011 15:18:49";"Aksnes modified Juday net";"A pair of Juday nets with 40 cm diameter mouth openings were mounted on a frame 50 cm apart. Mesh of nets 0.18 mm. Designed to be towed vertically."
"NETT0078";"Juday net - Juday (1916)";"10/21/2011 15:18:49";"Juday net";"Net has a 25 cm diameter mouth opening with 33 cm long canvas cone expanding to 30 cm diameter, followed by a conical net 70 cm long made of No 20 silk bolting cloth [Wiebe and Benfield 2003 Plate 1 C]. A closing net with simple messenger release is also described: this has a 12 cm diameter mouth opening with 40 cm long canvas cone expanding to 17 cm, followed by a 47 cm long conical net with the same mesh."
"NETT0079";"Modified Juday net  - Clayton and Pavlou (1978)";"10/21/2011 15:18:49";"Clayton modified Juday net.";"A net designed to avoid surface contamination of the sample. Construction is a 75 cm diameter cylinder (120 cm length) and cone (290 cm length), net (Nitex mesh size not given) with a cylinder skirt 380 cm long to enclose the net mesh.  The net ring and netting are enclosed in nylon utility cloth and tied with a release line that is pulled free after the net is underwater.  A messenger used to close net [Wiebe and Benfield 2003 Plate 7 B, C]."
"NETT0080";"Kitahara - Nakai (1962)";"10/21/2011 15:18:49";"Kitahara";"Net has a 24 cm diameter mouth opening for head piece and 45 cm diameter conical net 80 cm long. A Hensen style net (KT)"
"NETT0081";"Modified large Longhurt-Hardy Plankton Recorder - Bone (1986)";"10/21/2011 15:18:49";"Bone modified LHPR";"A modified version of the LHPR . A tubular frame 185 cm high x 125 cm wide x 640 cm long and with a 81 cm expanding to 100 cm diameter nose cone was used with a recorder box (with 1.55 mm nylon mesh gauze) attached to the cod-end of a conical net 300 cm long with same mesh.  The mouth of the recorder box is equipped with an opening/closing unit which shunts water flowing through the net to the open sea when closed and into the recorder when open. System acoustically (IOS) telemeters depth, flow, and temperature and controls recorder box opening/closing unit.  Underwater electronics records temperature, depth, flow, and controls gauze advance. Designed to tow up to 4 knots [Wiebe and Benfield 2003 Plate 27 B]."
"NETT0082";"Longhurst-Hardy Plankton recorder - Longhurst et al (1966)";"10/21/2011 15:18:49";"LHPR";"A 50 cm diameter net mounted in a towing frame. Attached to the cod end of the net was a plankton recorder box with two rolls of gauze that were spooled onto a single spool after cutting across a tunnel through which water and plankton flowed out of the back of the net. The take-up spool with the plankton sandwiched between the two strips of gauze was advanced in discrete steps (15 seconds to 60 seconds) by an electronics package on the tow frame. Data on pressure and temperature and flow counts were logged on an internal recorder in the pressure case.  Normally towed at 1.5 to 2.5 knots and collected ~ 100 samples [Wiebe and Benfield 2003 Plate 26 C]."
"NETT0083";"Modified Longhurt-Hardy Plankton Recorder - Haury et al. (1976)";"10/21/2011 15:18:49";"Haury modified LHPR";"Three lengths  (230, 300, 370 cm) of  70 cm diameter net were mounted in a towing frame.  The modified recorder box had a mesh area to mouth opening ratio of 2.9 as opposed to < 1.0 for previous designs and the orientation of the gauze across the recorder box tunnels was horizontal instead of vertical. The modified design reduced or eliminated many of the problems observed in earlier designs.  Data on pressure and temperature and flow counts were logged on an internal recorder in the pressure case.  Normally towed at 1.5 to 2.5 knots and collected ~ 100 samples [Wiebe and Benfield 2003 Plate 26 E]."
"NETT0084";"Large Opening-closing High-speed Sampling System - Dunn et al. (1989, 1993)";"10/21/2011 15:18:49";"LOCHNESS";"Rectangular net design similar to BIONESS.  Uses an acoustic telemetry system to monitor depth, battery voltage, flow, and net function and to control the opening and closing of the nets. An underwater data logger is also present to log depth, conductivity, temperature and other parameters. LOCHNESS carries 5 nets with 224 cm x 224 cm mouth opening (5-m2) x 1400 cm long.  Tow speeds up to 6 knots [Wiebe and Benfield 2003 Plate 31 D, E]."
"NETT0085";"Lowestoft frame trawl - Walker and Davies (1986)";"10/21/2011 15:18:49";"Lowestoft frame trawl";"A 142 cm x 142 cm rectangular mouth opening trawl with a rigid mouth frame and  nets 747.5 cm long of 5.0 cm mesh. Uses a TSK flowmeter converted to a digital counter unit and conducting cable to power  depth and temperature sensors.  Data recorded on a surface chart recorder.  Normally towed at 3 knots.  A 100 cm x 100 cm mouth opening trawl with a net length of 475 cm also described.  Mainly for small pelagic fish capture.  Not opening/closing [Wiebe and Benfield 2003 Plate 4 F]."
"NETT0086";"Lowestoft multiple high-speed plankton sampler - Beverton and Tungate (1967)";"10/21/2011 15:18:49";"Lowestoft HSS";"Construction comprises a 30.5 to  48.5 cm diameter nose cone aperture with 76.6 cm diameter body and 244 cm in length (a modified Gulf III sampler).  Conical netting of nylon mesh of 0.270, 0.305, or 0.420 mm or Monel metal mesh of 0.270, 0.42, 0.560 mm.  Has two auxiliary samplers with nose cones of 5 to 9 cm diameter and main body 16.5 cm diameter (0.061 - 0.270 cm mesh). An additional phytoplankton or water sampler has an aperture of 0.1 cm and a body diameter of 11.5 cm. Flowmeter mounted in nose cone [Wiebe and Benfield 2003 Plate 17 A]."
"NETT0087";"MAFF-Guildline high-speed samplers - Milligan and Riches (1983)";"10/21/2011 15:18:49";"MAFF-Guildline HSS";"A modified Lowestoft Sampler -itself a modified Gulf III sampler - which has a 40 cm diameter conical nose cone aperture with 76.6 cm diameter body 275 cm long.  A second system has a 20 cm diameter nose cone aperture with a 53.3 cm diameter body that is 275 cm long. These systems have a Guildline CTD sensor unit with oxygen, pH, and digital flowmeter as additional probes with telemetry through a conducting cable. (MAFF stands for Ministry of Agriculture, Fisheries, and Food, now known as CEFAS)"
"NETT0088";"Manta net - Brown and Cheng (1981)";"10/21/2011 15:18:49";"Manta net";"A rectangular framework 100 cm wide by 20 cm tall with a pair of wings that ride the sea surface and a pair of paravanes to guide the net away from the ship. Attached to the frame was a Bongo Net (240 cm circumference) with 505 um mesh.  A 100 kg weight was used to hold the asymmetrical bridle down below the surface so that the mouth opening was relatively free of towing lines. Equipped with a flow meter [Wiebe and Benfield 2003 Plate 21 A]."
"NETT0089";"MARMAP Bongo net - Posgay and Marak (1980)";"4/5/2016 12:49:20";"MARMAP Bongo";"Plankton net described as MARMAP Bongo Net [Posgay and Marak (1980),  Wiebe & Benfield (2003)]; designed with double cylindrical (hoop) mouth piece with measurements: diameter (metre)=0.61, length (metre)=0.3; with opening area (square metre)=0.292; with total filtering net length (metre)=3; with filtering net shape cylindrical-conical; with additional features: cylinder section length=1.47 m, conical section length=1.53 m; with mesh size (millimetre)=0.1 to 0.5 but usually 0.333; and equipped with NO closing mechanism and flowmeter in each hoop."
"NETT0090";"Maruchi conical nets - Nakai (1962)";"10/21/2011 15:18:49";"Maruchi nets";"Construction comprises a 130 cm diameter mouth opening with 450 cm long net. There were a series of variants MCA-MCE."
"NETT0091";"Marudai - Nakai (1962)";"10/21/2011 15:18:49";"Marudai";"Construction comprises a 250 cm diameter mouth opening with 800 cm long net.  A series of variants designed to sample megaplankton and nekton (MDA, MDB, PMD)"
"NETT0092";"Marunaka - Nakai (1962)";"10/21/2011 15:18:49";"Marunaka";"Has a 60 cm diameter mouth opening  cylinder/cone design. Cylinder coarse mesh (3.3 cm) 33 cm long.  Conical portion silk net 150 cm long. Can accommodate flowmeter. Sometimes rigged as Nansen closing net. Variants listed as MNA, MNB."
"NETT0093";"Marutoku - Nakai (1962)";"10/21/2011 15:18:49";"Marutoku";"Has a 45 cm diameter mouth opening with cylinder/cone design - similar to International Standard Net (MTA) - sometimes rigged as Nansen closing net. Cylinder coarse mesh; conical section 80cm silk mesh netting.  MTB- similar to above, but with flowmeter [Wiebe and Benfield 2003 Plate 3 A, B]."
"NETT0094";"Micronketon net - Blackburn and Keith (1962)";"10/21/2011 15:18:49";"Blackburn micronketon net";"A 152 cm x 152 cm rectangular mouth opening net attached to metal tube frame with Isaacs depressors attached to bottom corners. Net was 579 cm long made of 5.5 x 2.5 mm rectangular nylon mesh. Towed at speeds of 5 knots. A bathythermograph attached to the top frame member provide a temperature-depth trace for a tow. Not ordinarily used with a flowmeter [Wiebe and Benfield 2003 Plate 4 C, D]."
"NETT0095";"Midwater net - Fowler (1898)";"10/21/2011 15:18:49";"Fowler midwater net";"A 11.4 cm x 11.4 cm rectangular net mouth frame which was hinged at the central axis.  It was equipped with a silk net ( 9.8 or 15.7 meshes per cm) which was enclosed by a similar net made from mosquito netting. This net was sent down closed, opened by a messenger and closed by a second one.  Designed for vertical towing."
"NETT0096";"Midwater neuston trawl - Zaitsev (1970)";"10/21/2011 15:18:49";"Zaitsev MNT";"Construction is an elliptical metal frame 100 cm wide x 50 cm tall with a net 400 cm long made of netting with Nos. 21-23 meshes. Two plastic foam floats (25 cm x 12 cm x 8 cm) are attached to each side of the net frame. The net is towed in a circle at about 4 knots."
"NETT0097";"MOCNESS modified Tucker trawl - Wiebe et al (1976, 1985)";"10/21/2011 15:18:49";"MOCNESS";"Has a 100 cm x 141 cm rigid mouth opening  with nine 0.333 mm nylon mesh nets 6 meters long. System powered electrically on conducting wire and originally controlled from surface deck unit and now computer controlled.  Sensors include pressure, temperature, conductivity, fluorometer, transmissometer, oxygen, and light. Versions include systems with 1/4, 1, 2, 4, 10 and 20 m2 mouth openings all using the same release mechanisms, sensors, and compute logging and controls [Wiebe and Benfield 2003 Plates 28 D; 29 A-D]."
"NETT0098";"Modified Multiple Plankton Sampler - Weikert and John (1981)";"10/21/2011 15:18:49";"Weikert modified MPS";"A modified version of the Be MPS net with a rectangular sampler box 50 cm x 50 cm on a side and 60 cm deep equipped with 5 nets (0.3 mm mesh) each 250 cm long.  Nets are opened and closed electronically through conducting cable and pressure is monitored. No flowmeter used [Wiebe and Benfield 2003 Plate 31 A, B]."
"NETT0099";"Multiple Plankton Sampler - Be et al. (1959); Be (1962)";"10/21/2011 15:18:49";"MPS";"Construction is a 50 cm x 50 cm opening with nets of 0.2 mm mesh 300 cm long ( 50 cm nylon cloth collar; 240 cm netting, 10 cm nylon cloth for cod-end attachment). First described as a vertically towed system using messengers to open and close three nets.  A depth-flowmeter readings continuous recorded on smoked glass cylinder.  Then modified to do horizontal or oblique towing using a pressure actuated device to open and close nets a preselected depths (MPS 0-100, 100-250 m, and 250-500 m; BPS 500-1000 m). Also built with 100 cm x 100 cm mouth opening. Sometimes referred to as the Bathypelagic Plankton Sampler [Wiebe and Benfield 2003 Plate 9 A, B, C]."
"NETT0100";"MTD horizontal net - Motoda (1971)";"10/21/2011 15:18:49";"MTD horizontal net";"Comprises a 56 cm diameter cylinder (80 cm length and cone (110 cm length) net mounted on wire with a triangular framework so that up to 10 can be towed simultaneously. Has a closing system that inverts the forward portion of the net and draws mid-net section tight. A flowmeter can provide approximate volumes filtered. Mesh size not given [Wiebe and Benfield 2003 Plate 8 D]."
"NETT0101";"Multiple Plankton Sampler based on MOCNESS and NIO nets - Sameoto et al. (1977)";"10/21/2011 15:18:49";"Sameto MPS";"A 100 cm x 100 cm mouth opening with 10 nets (0.243 mm mesh ).  Net length not given.  Non-rigid mouth opening with net bars similar in design to MOCNESS that slide down cables.  A depressor is mounted below the bottom net bar.  System powered electrically on conducting wire and controlled from surface deck unit. Data logging included depth, roll, pitch, and temperature. A non-telemetering flowmeter was mounted in each net [Wiebe and Benfield 2003 Plate 30 A]."
"NETT0102";"N100 - Kemp et al. (1929); Marr (1938)";"10/21/2011 15:18:49";"N100";"Cylinder-cone net structure. The cylinder is 100 cm diameter  by 107 cm long with a 1.27 cm mesh. The cone has two sections one 107 cm long with 4 mm mesh, and the other 213 cm long with 5.9 meshes per cm or stramin."
